ciudad,latitud,longitud,fecha,temperatura_media,temperatura_max,temperatura_min,humedad_relativa,precipitacion,velocidad_viento,direccion_viento
Cuenca,-2.9001,-79.0059,2018-08-01,10.79,15.02,8.0,87.9,6.73,3.84,95.1
Cuenca,-2.9001,-79.0059,2018-08-02,11.83,16.93,8.43,87.22,1.75,3.58,93.2
Cuenca,-2.9001,-79.0059,2018-08-03,12.26,17.33,7.43,82.18,0.15,2.98,80.6
Cuenca,-2.9001,-79.0059,2018-08-04,11.4,16.02,7.64,86.79,1.52,2.81,72.7
Cuenca,-2.9001,-79.0059,2018-08-05,12.2,17.96,6.7,82.92,0.05,2.91,81.0
Cuenca,-2.9001,-79.0059,2018-08-06,12.08,17.79,7.29,87.22,1.6,4.48,83.2
Cuenca,-2.9001,-79.0059,2018-08-07,12.48,17.58,9.04,87.17,0.5,5.52,83.5
Cuenca,-2.9001,-79.0059,2018-08-08,11.9,16.36,9.09,88.89,2.51,5.67,87.1
Cuenca,-2.9001,-79.0059,2018-08-09,11.37,15.18,8.35,89.87,4.03,7.97,91.5
Cuenca,-2.9001,-79.0059,2018-08-10,9.76,13.71,6.71,88.02,2.16,6.45,87.9
Cuenca,-2.9001,-79.0059,2018-08-11,10.7,15.94,7.41,87.31,0.75,5.35,87.5
Cuenca,-2.9001,-79.0059,2018-08-12,10.34,15.59,7.18,86.79,0.77,4.84,90.4
Cuenca,-2.9001,-79.0059,2018-08-13,11.08,17.04,6.59,78.2,0.01,3.46,95.2
Cuenca,-2.9001,-79.0059,2018-08-14,11.51,16.76,7.12,82.2,0.34,3.51,85.6
Cuenca,-2.9001,-79.0059,2018-08-15,11.41,16.01,7.8,87.25,1.83,4.04,88.4
Cuenca,-2.9001,-79.0059,2018-08-16,11.26,15.57,8.49,89.77,6.81,5.73,88.1
Cuenca,-2.9001,-79.0059,2018-08-17,10.6,15.57,7.69,87.43,1.69,4.6,86.8
Cuenca,-2.9001,-79.0059,2018-08-18,11.57,17.32,7.57,83.47,0.09,3.63,92.5
Cuenca,-2.9001,-79.0059,2018-08-19,11.3,17.25,6.73,84.8,1.19,3.66,82.6
Cuenca,-2.9001,-79.0059,2018-08-20,10.88,16.11,6.58,89.6,8.26,4.76,83.4
Cuenca,-2.9001,-79.0059,2018-08-21,11.54,15.98,8.6,90.31,9.33,5.38,89.0
Cuenca,-2.9001,-79.0059,2018-08-22,11.05,14.79,7.93,88.65,2.12,4.85,90.8
Cuenca,-2.9001,-79.0059,2018-08-23,11.3,17.18,6.91,84.51,0.18,3.77,91.7
Cuenca,-2.9001,-79.0059,2018-08-24,11.07,16.95,5.73,84.72,0.37,3.84,87.6
Cuenca,-2.9001,-79.0059,2018-08-25,11.05,16.64,7.14,86.58,1.08,4.63,87.4
Cuenca,-2.9001,-79.0059,2018-08-26,11.03,15.75,8.01,88.15,4.91,5.44,87.3
Cuenca,-2.9001,-79.0059,2018-08-27,10.53,14.75,7.52,87.81,7.52,4.34,83.9
Cuenca,-2.9001,-79.0059,2018-08-28,10.95,15.76,7.68,86.9,0.29,4.48,90.0
Cuenca,-2.9001,-79.0059,2018-08-29,11.33,17.0,7.1,83.91,0.03,4.09,92.4
Cuenca,-2.9001,-79.0059,2018-08-30,11.43,17.02,6.75,84.69,0.0,3.75,92.6
Cuenca,-2.9001,-79.0059,2018-08-31,12.27,17.8,7.98,82.17,0.24,3.52,85.6
Cuenca,-2.9001,-79.0059,2018-09-01,12.82,18.48,7.81,77.91,0.25,3.12,85.2
Cuenca,-2.9001,-79.0059,2018-09-02,12.99,18.85,8.69,86.14,0.19,3.75,83.5
Cuenca,-2.9001,-79.0059,2018-09-03,11.69,16.21,8.48,86.86,10.29,4.7,82.6
Cuenca,-2.9001,-79.0059,2018-09-04,10.32,14.14,8.2,87.29,6.43,5.19,81.8
Cuenca,-2.9001,-79.0059,2018-09-05,10.97,16.05,7.02,86.13,0.68,5.02,100.3
Cuenca,-2.9001,-79.0059,2018-09-06,10.09,16.76,4.62,61.5,0.42,3.25,91.0
Cuenca,-2.9001,-79.0059,2018-09-07,11.01,17.47,5.76,66.88,0.0,3.24,99.7
Cuenca,-2.9001,-79.0059,2018-09-08,11.16,17.08,5.99,76.5,0.0,4.24,88.2
Cuenca,-2.9001,-79.0059,2018-09-09,11.86,17.46,7.53,85.35,0.09,4.66,92.1
Cuenca,-2.9001,-79.0059,2018-09-10,11.95,17.25,8.48,85.11,0.08,5.01,89.1
Cuenca,-2.9001,-79.0059,2018-09-11,12.0,17.67,7.15,78.09,0.07,3.94,84.5
Cuenca,-2.9001,-79.0059,2018-09-12,12.59,18.17,8.88,77.35,0.22,3.1,94.5
Cuenca,-2.9001,-79.0059,2018-09-13,13.26,19.23,8.38,76.49,1.02,2.37,107.3
Cuenca,-2.9001,-79.0059,2018-09-14,13.99,19.64,10.63,79.77,0.21,1.91,117.9
Cuenca,-2.9001,-79.0059,2018-09-15,13.95,19.01,10.04,81.1,0.37,2.16,120.3
Cuenca,-2.9001,-79.0059,2018-09-16,13.19,17.44,10.41,87.27,5.14,2.39,91.0
Cuenca,-2.9001,-79.0059,2018-09-17,14.21,19.67,10.44,81.44,0.26,2.63,86.4
Cuenca,-2.9001,-79.0059,2018-09-18,12.62,17.82,8.34,80.2,0.01,3.57,71.0
Cuenca,-2.9001,-79.0059,2018-09-19,12.85,18.54,8.03,79.87,0.01,4.28,80.4
Cuenca,-2.9001,-79.0059,2018-09-20,12.55,18.53,7.97,79.55,0.06,4.88,81.8
Cuenca,-2.9001,-79.0059,2018-09-21,11.85,17.21,7.28,86.15,1.39,5.24,88.6
Cuenca,-2.9001,-79.0059,2018-09-22,12.0,17.58,8.09,82.01,0.39,4.58,93.1
Cuenca,-2.9001,-79.0059,2018-09-23,12.44,18.79,6.57,77.73,0.0,3.88,91.3
Cuenca,-2.9001,-79.0059,2018-09-24,12.69,18.64,8.31,80.7,0.1,4.03,86.5
Cuenca,-2.9001,-79.0059,2018-09-25,12.56,18.89,7.03,76.98,0.13,3.86,84.6
Cuenca,-2.9001,-79.0059,2018-09-26,12.61,17.81,8.45,83.22,1.15,2.88,80.9
Cuenca,-2.9001,-79.0059,2018-09-27,13.51,19.23,9.19,76.68,0.88,2.35,81.0
Cuenca,-2.9001,-79.0059,2018-09-28,14.03,19.48,9.09,79.2,0.26,2.76,94.0
Cuenca,-2.9001,-79.0059,2018-09-29,14.39,19.78,10.46,85.8,2.89,2.98,88.9
Cuenca,-2.9001,-79.0059,2018-09-30,14.35,19.73,10.98,85.72,0.16,2.29,90.4
Cuenca,-2.9001,-79.0059,2018-10-01,14.53,19.72,10.72,85.3,4.1,2.88,92.6
Cuenca,-2.9001,-79.0059,2018-10-02,13.73,19.05,9.82,83.92,0.56,2.82,87.1
Cuenca,-2.9001,-79.0059,2018-10-03,13.77,19.51,9.01,83.63,2.84,3.04,95.5
Cuenca,-2.9001,-79.0059,2018-10-04,13.48,19.04,9.58,84.86,0.87,3.35,93.5
Cuenca,-2.9001,-79.0059,2018-10-05,13.13,18.25,9.57,86.96,15.63,3.52,91.5
Cuenca,-2.9001,-79.0059,2018-10-06,12.64,17.06,9.2,88.58,12.05,2.94,85.1
Cuenca,-2.9001,-79.0059,2018-10-07,13.26,17.8,9.82,87.27,1.43,2.07,104.2
Cuenca,-2.9001,-79.0059,2018-10-08,14.12,19.51,10.63,84.18,3.49,2.17,126.6
Cuenca,-2.9001,-79.0059,2018-10-09,14.16,19.18,10.64,82.26,3.09,2.34,95.0
Cuenca,-2.9001,-79.0059,2018-10-10,14.19,18.98,11.69,83.09,2.05,1.85,135.0
Cuenca,-2.9001,-79.0059,2018-10-11,14.28,19.45,11.8,84.77,1.91,1.87,148.2
Cuenca,-2.9001,-79.0059,2018-10-12,14.36,19.95,11.21,82.83,2.23,1.73,159.4
Cuenca,-2.9001,-79.0059,2018-10-13,14.24,19.71,9.89,80.41,0.28,2.45,117.8
Cuenca,-2.9001,-79.0059,2018-10-14,13.65,17.12,11.14,86.5,1.44,3.11,86.7
Cuenca,-2.9001,-79.0059,2018-10-15,13.64,19.51,9.08,85.52,0.74,2.86,87.2
Cuenca,-2.9001,-79.0059,2018-10-16,14.88,20.52,11.37,83.48,0.97,2.12,107.2
Cuenca,-2.9001,-79.0059,2018-10-17,14.75,19.91,10.93,83.09,0.13,2.35,93.9
Cuenca,-2.9001,-79.0059,2018-10-18,14.95,20.18,11.54,82.62,1.94,2.23,95.5
Cuenca,-2.9001,-79.0059,2018-10-19,14.09,18.88,11.06,86.48,1.99,1.94,96.9
Cuenca,-2.9001,-79.0059,2018-10-20,14.33,18.56,11.63,81.82,0.17,1.75,153.4
Cuenca,-2.9001,-79.0059,2018-10-21,14.5,19.4,11.14,82.54,1.36,1.71,148.6
Cuenca,-2.9001,-79.0059,2018-10-22,14.35,17.49,12.03,86.68,0.69,1.32,119.6
Cuenca,-2.9001,-79.0059,2018-10-23,14.49,18.7,11.68,83.49,2.24,1.39,5.9
Cuenca,-2.9001,-79.0059,2018-10-24,14.39,18.45,11.76,83.81,2.22,1.55,150.2
Cuenca,-2.9001,-79.0059,2018-10-25,14.34,19.08,11.32,85.58,0.82,2.13,108.8
Cuenca,-2.9001,-79.0059,2018-10-26,14.28,19.86,10.92,87.77,2.27,2.87,92.9
Cuenca,-2.9001,-79.0059,2018-10-27,13.99,18.91,10.84,86.18,0.72,3.73,91.0
Cuenca,-2.9001,-79.0059,2018-10-28,13.97,18.9,9.36,78.93,0.83,2.68,83.1
Cuenca,-2.9001,-79.0059,2018-10-29,14.6,20.84,9.47,80.55,1.77,2.58,92.9
Cuenca,-2.9001,-79.0059,2018-10-30,14.35,19.92,10.04,86.26,2.67,3.38,79.6
Cuenca,-2.9001,-79.0059,2018-10-31,13.58,18.23,9.9,87.94,1.44,4.05,81.0
Cuenca,-2.9001,-79.0059,2018-11-01,12.79,16.84,10.08,87.38,5.57,3.25,84.0
Cuenca,-2.9001,-79.0059,2018-11-02,13.11,18.21,9.64,79.63,0.5,2.79,79.2
Cuenca,-2.9001,-79.0059,2018-11-03,14.62,20.63,10.47,76.5,1.6,1.95,119.3
Cuenca,-2.9001,-79.0059,2018-11-04,14.1,17.85,11.27,85.62,2.86,1.62,161.5
Cuenca,-2.9001,-79.0059,2018-11-05,14.09,17.6,11.77,85.27,3.89,1.52,265.4
Cuenca,-2.9001,-79.0059,2018-11-06,14.46,19.56,11.16,84.95,2.68,2.16,105.4
Cuenca,-2.9001,-79.0059,2018-11-07,14.24,19.44,10.47,85.5,1.1,2.94,78.8
Cuenca,-2.9001,-79.0059,2018-11-08,13.47,17.3,10.32,90.4,1.43,2.69,89.3
Cuenca,-2.9001,-79.0059,2018-11-09,14.53,19.41,11.19,86.06,2.79,2.34,97.3
Cuenca,-2.9001,-79.0059,2018-11-10,14.55,18.66,11.51,89.16,10.52,2.36,85.2
Cuenca,-2.9001,-79.0059,2018-11-11,15.4,20.62,11.67,87.01,7.92,2.44,93.4
Cuenca,-2.9001,-79.0059,2018-11-12,15.73,20.87,11.61,84.9,1.38,2.67,87.8
Cuenca,-2.9001,-79.0059,2018-11-13,15.28,20.13,12.19,88.79,11.93,2.04,91.5
Cuenca,-2.9001,-79.0059,2018-11-14,14.52,19.08,11.95,88.67,9.96,2.45,79.8
Cuenca,-2.9001,-79.0059,2018-11-15,14.62,19.45,11.45,86.81,21.04,1.96,86.3
Cuenca,-2.9001,-79.0059,2018-11-16,14.39,18.8,11.78,88.83,3.88,2.32,87.9
Cuenca,-2.9001,-79.0059,2018-11-17,14.5,19.25,10.7,88.03,1.95,2.55,86.8
Cuenca,-2.9001,-79.0059,2018-11-18,14.98,19.77,11.34,88.59,4.12,2.52,89.5
Cuenca,-2.9001,-79.0059,2018-11-19,14.29,17.11,12.52,92.2,10.19,2.47,85.0
Cuenca,-2.9001,-79.0059,2018-11-20,14.31,19.02,11.65,90.12,19.22,2.3,86.7
Cuenca,-2.9001,-79.0059,2018-11-21,14.77,19.55,11.64,88.86,10.01,2.17,93.0
Cuenca,-2.9001,-79.0059,2018-11-22,14.04,17.09,11.4,87.62,2.72,1.07,148.1
Cuenca,-2.9001,-79.0059,2018-11-23,14.5,17.13,12.51,88.02,0.22,1.51,169.0
Cuenca,-2.9001,-79.0059,2018-11-24,14.66,18.12,11.88,89.89,1.86,2.0,106.3
Cuenca,-2.9001,-79.0059,2018-11-25,14.15,17.93,11.72,90.73,1.7,3.15,83.9
Cuenca,-2.9001,-79.0059,2018-11-26,14.1,18.89,11.34,90.22,7.37,1.34,84.2
Cuenca,-2.9001,-79.0059,2018-11-27,14.02,18.8,10.5,86.13,1.47,1.33,281.7
Cuenca,-2.9001,-79.0059,2018-11-28,14.41,18.24,11.96,87.24,0.66,1.76,146.7
Cuenca,-2.9001,-79.0059,2018-11-29,14.48,18.18,12.35,88.68,4.03,1.35,133.9
Cuenca,-2.9001,-79.0059,2018-11-30,14.17,17.93,11.63,88.95,2.34,1.05,141.5
Cuenca,-2.9001,-79.0059,2018-12-01,14.73,19.3,11.68,81.81,3.08,1.13,203.9
Cuenca,-2.9001,-79.0059,2018-12-02,14.51,19.82,10.29,84.34,4.35,1.49,143.6
Cuenca,-2.9001,-79.0059,2018-12-03,13.69,17.21,11.18,88.47,3.28,1.35,130.9
Cuenca,-2.9001,-79.0059,2018-12-04,14.26,18.76,11.5,79.95,0.68,1.63,163.3
Cuenca,-2.9001,-79.0059,2018-12-05,14.42,19.05,11.43,81.1,1.08,1.57,339.7
Cuenca,-2.9001,-79.0059,2018-12-06,12.79,16.04,10.26,90.73,2.47,2.51,91.4
Cuenca,-2.9001,-79.0059,2018-12-07,12.56,17.4,9.13,89.09,0.93,3.2,87.2
Cuenca,-2.9001,-79.0059,2018-12-08,12.36,16.48,9.3,89.13,1.97,3.27,93.8
Cuenca,-2.9001,-79.0059,2018-12-09,12.73,17.87,8.74,87.9,0.3,3.24,92.8
Cuenca,-2.9001,-79.0059,2018-12-10,13.24,18.07,9.21,88.42,2.12,3.75,89.8
Cuenca,-2.9001,-79.0059,2018-12-11,12.82,16.47,10.44,91.34,8.2,4.04,84.1
Cuenca,-2.9001,-79.0059,2018-12-12,12.13,16.05,9.61,89.6,4.36,3.46,81.2
Cuenca,-2.9001,-79.0059,2018-12-13,12.56,17.18,9.19,86.88,0.93,3.61,81.0
Cuenca,-2.9001,-79.0059,2018-12-14,13.42,18.07,9.56,85.54,0.63,2.9,82.2
Cuenca,-2.9001,-79.0059,2018-12-15,13.22,18.22,9.58,88.39,0.53,3.69,77.7
Cuenca,-2.9001,-79.0059,2018-12-16,12.3,17.76,7.68,84.65,0.4,3.65,73.7
Cuenca,-2.9001,-79.0059,2018-12-17,12.89,18.17,8.42,83.58,1.64,2.86,77.2
Cuenca,-2.9001,-79.0059,2018-12-18,13.44,18.16,8.91,88.77,1.88,3.32,85.9
Cuenca,-2.9001,-79.0059,2018-12-19,13.19,16.87,10.32,89.87,1.66,3.68,88.0
Cuenca,-2.9001,-79.0059,2018-12-20,13.3,17.69,10.65,87.65,1.57,3.1,81.0
Cuenca,-2.9001,-79.0059,2018-12-21,13.14,17.62,9.69,86.61,0.48,2.46,81.9
Cuenca,-2.9001,-79.0059,2018-12-22,12.93,17.42,10.07,86.11,0.92,3.13,70.1
Cuenca,-2.9001,-79.0059,2018-12-23,12.67,17.08,8.66,81.41,0.1,3.77,76.0
Cuenca,-2.9001,-79.0059,2018-12-24,12.86,17.87,8.33,88.41,1.01,3.69,78.2
Cuenca,-2.9001,-79.0059,2018-12-25,12.62,17.34,8.86,88.66,1.06,4.14,74.4
Cuenca,-2.9001,-79.0059,2018-12-26,12.68,17.31,8.72,87.88,1.12,4.08,80.6
Cuenca,-2.9001,-79.0059,2018-12-27,12.76,16.96,9.25,89.31,1.22,3.67,76.2
Cuenca,-2.9001,-79.0059,2018-12-28,13.55,18.84,9.11,87.87,0.47,3.86,75.4
Cuenca,-2.9001,-79.0059,2018-12-29,13.87,19.18,9.09,87.78,0.67,3.94,79.5
Cuenca,-2.9001,-79.0059,2018-12-30,13.79,19.33,9.2,87.14,0.75,3.66,76.1
Cuenca,-2.9001,-79.0059,2018-12-31,13.11,18.69,8.48,84.12,0.93,4.12,73.1
Cuenca,-2.9001,-79.0059,2019-01-01,12.55,18.11,7.49,86.84,0.14,4.9,75.7
Cuenca,-2.9001,-79.0059,2019-01-02,14.09,19.73,9.48,86.77,0.06,5.19,83.1
Cuenca,-2.9001,-79.0059,2019-01-03,14.21,18.78,10.41,86.81,0.45,4.35,82.8
Cuenca,-2.9001,-79.0059,2019-01-04,13.64,18.43,9.96,86.49,0.92,4.27,76.1
Cuenca,-2.9001,-79.0059,2019-01-05,13.63,18.96,9.31,86.08,0.52,3.84,80.0
Cuenca,-2.9001,-79.0059,2019-01-06,13.99,18.35,9.63,85.69,5.68,2.38,77.6
Cuenca,-2.9001,-79.0059,2019-01-07,14.66,19.17,10.99,84.89,7.64,1.19,112.4
Cuenca,-2.9001,-79.0059,2019-01-08,12.86,16.14,9.9,89.08,13.29,1.27,253.9
Cuenca,-2.9001,-79.0059,2019-01-09,14.4,20.07,10.1,81.54,1.43,1.25,197.1
Cuenca,-2.9001,-79.0059,2019-01-10,13.76,17.06,11.67,87.28,2.4,1.06,270.4
Cuenca,-2.9001,-79.0059,2019-01-11,13.22,17.03,10.49,87.81,2.76,1.05,121.7
Cuenca,-2.9001,-79.0059,2019-01-12,13.2,17.29,10.77,88.87,8.6,2.49,95.7
Cuenca,-2.9001,-79.0059,2019-01-13,13.34,18.19,10.1,87.0,6.93,2.17,87.8
Cuenca,-2.9001,-79.0059,2019-01-14,14.23,19.15,10.73,88.09,2.24,3.41,88.8
Cuenca,-2.9001,-79.0059,2019-01-15,13.56,18.34,10.51,88.61,2.54,3.35,81.7
Cuenca,-2.9001,-79.0059,2019-01-16,12.82,17.03,9.72,86.38,1.49,3.21,80.3
Cuenca,-2.9001,-79.0059,2019-01-17,12.84,16.71,9.42,90.37,1.95,4.0,93.1
Cuenca,-2.9001,-79.0059,2019-01-18,12.86,16.95,9.75,89.34,2.13,4.2,86.6
Cuenca,-2.9001,-79.0059,2019-01-19,12.64,16.77,9.07,89.21,2.43,4.52,93.9
Cuenca,-2.9001,-79.0059,2019-01-20,12.63,16.57,9.66,89.44,1.23,3.64,98.6
Cuenca,-2.9001,-79.0059,2019-01-21,13.34,18.1,9.64,88.16,0.59,3.49,89.7
Cuenca,-2.9001,-79.0059,2019-01-22,13.14,16.89,10.04,90.11,0.89,3.68,81.2
Cuenca,-2.9001,-79.0059,2019-01-23,13.1,17.64,8.96,88.74,0.3,4.67,74.1
Cuenca,-2.9001,-79.0059,2019-01-24,13.39,18.61,9.93,88.03,0.69,3.91,85.3
Cuenca,-2.9001,-79.0059,2019-01-25,13.77,19.25,8.99,87.14,1.0,3.7,80.9
Cuenca,-2.9001,-79.0059,2019-01-26,14.48,19.83,10.25,87.93,0.22,3.5,84.9
Cuenca,-2.9001,-79.0059,2019-01-27,14.37,17.25,11.91,89.81,5.18,2.41,87.2
Cuenca,-2.9001,-79.0059,2019-01-28,14.23,17.41,12.04,89.92,12.46,1.85,70.8
Cuenca,-2.9001,-79.0059,2019-01-29,14.29,18.92,11.36,89.79,23.77,3.11,86.1
Cuenca,-2.9001,-79.0059,2019-01-30,14.23,18.98,10.97,83.21,9.85,2.72,80.5
Cuenca,-2.9001,-79.0059,2019-01-31,13.28,16.98,10.49,90.09,0.79,2.9,77.2
Cuenca,-2.9001,-79.0059,2019-02-01,13.41,17.44,10.56,88.28,0.99,2.68,90.7
Cuenca,-2.9001,-79.0059,2019-02-02,14.37,19.12,10.83,87.18,2.22,3.39,81.6
Cuenca,-2.9001,-79.0059,2019-02-03,13.78,18.42,10.32,89.19,2.73,4.1,80.8
Cuenca,-2.9001,-79.0059,2019-02-04,13.79,17.65,10.62,90.33,6.22,4.31,95.5
Cuenca,-2.9001,-79.0059,2019-02-05,13.84,17.58,10.64,90.55,8.07,4.54,98.4
Cuenca,-2.9001,-79.0059,2019-02-06,13.46,17.72,10.28,90.59,6.94,3.69,95.6
Cuenca,-2.9001,-79.0059,2019-02-07,13.58,17.92,10.3,88.41,3.6,2.31,103.0
Cuenca,-2.9001,-79.0059,2019-02-08,14.22,18.23,11.11,91.09,3.15,2.71,113.1
Cuenca,-2.9001,-79.0059,2019-02-09,14.34,18.01,12.04,90.8,2.25,2.52,94.4
Cuenca,-2.9001,-79.0059,2019-02-10,14.67,18.5,11.97,90.88,4.86,3.11,99.7
Cuenca,-2.9001,-79.0059,2019-02-11,14.39,18.27,11.13,90.68,0.97,3.44,81.5
Cuenca,-2.9001,-79.0059,2019-02-12,14.98,19.36,11.7,88.56,4.95,3.53,82.6
Cuenca,-2.9001,-79.0059,2019-02-13,14.26,18.7,11.1,88.94,1.52,4.08,90.3
Cuenca,-2.9001,-79.0059,2019-02-14,14.37,18.35,11.51,90.28,1.58,3.49,93.7
Cuenca,-2.9001,-79.0059,2019-02-15,14.09,18.71,11.22,90.06,1.28,3.13,79.1
Cuenca,-2.9001,-79.0059,2019-02-16,14.26,19.34,10.67,89.56,0.79,2.8,81.1
Cuenca,-2.9001,-79.0059,2019-02-17,14.81,19.39,11.71,86.91,2.43,2.08,91.3
Cuenca,-2.9001,-79.0059,2019-02-18,15.07,18.72,11.94,89.28,4.4,2.11,102.1
Cuenca,-2.9001,-79.0059,2019-02-19,14.55,18.99,11.9,93.29,5.24,2.22,114.8
Cuenca,-2.9001,-79.0059,2019-02-20,13.84,17.8,11.44,89.53,2.11,2.69,82.2
Cuenca,-2.9001,-79.0059,2019-02-21,14.1,18.72,9.04,86.4,1.65,4.04,86.2
Cuenca,-2.9001,-79.0059,2019-02-22,14.13,18.38,11.08,89.32,1.43,4.02,89.2
Cuenca,-2.9001,-79.0059,2019-02-23,14.47,19.05,10.73,86.53,1.68,2.01,101.3
Cuenca,-2.9001,-79.0059,2019-02-24,14.18,17.28,11.67,90.26,5.71,1.11,116.6
Cuenca,-2.9001,-79.0059,2019-02-25,14.59,19.1,11.41,84.83,3.61,1.55,146.9
Cuenca,-2.9001,-79.0059,2019-02-26,14.17,16.23,12.66,90.58,4.53,1.54,148.5
Cuenca,-2.9001,-79.0059,2019-02-27,14.15,17.83,11.76,90.28,1.9,1.91,97.5
Cuenca,-2.9001,-79.0059,2019-02-28,14.0,17.84,11.69,91.91,1.65,2.31,95.1
Cuenca,-2.9001,-79.0059,2019-03-01,14.18,19.89,10.84,88.34,1.08,2.98,91.5
Cuenca,-2.9001,-79.0059,2019-03-02,13.88,17.47,11.61,89.99,12.13,1.98,98.9
Cuenca,-2.9001,-79.0059,2019-03-03,13.87,17.73,11.26,87.53,2.45,1.72,98.5
Cuenca,-2.9001,-79.0059,2019-03-04,13.65,17.98,10.93,87.34,1.23,2.38,86.4
Cuenca,-2.9001,-79.0059,2019-03-05,14.3,18.74,11.51,81.37,0.95,2.54,92.3
Cuenca,-2.9001,-79.0059,2019-03-06,13.58,18.52,10.29,84.03,0.09,2.74,80.5
Cuenca,-2.9001,-79.0059,2019-03-07,13.34,17.76,10.29,86.26,0.3,2.79,81.8
Cuenca,-2.9001,-79.0059,2019-03-08,13.48,18.43,9.53,86.81,0.07,3.8,84.2
Cuenca,-2.9001,-79.0059,2019-03-09,13.6,17.64,10.19,89.44,0.5,4.65,92.4
Cuenca,-2.9001,-79.0059,2019-03-10,13.33,16.69,11.27,91.46,2.93,5.36,99.4
Cuenca,-2.9001,-79.0059,2019-03-11,13.61,18.63,10.14,87.51,0.11,3.51,96.3
Cuenca,-2.9001,-79.0059,2019-03-12,14.52,19.79,9.04,84.7,1.45,2.74,89.0
Cuenca,-2.9001,-79.0059,2019-03-13,14.72,18.77,11.49,89.83,3.64,3.23,100.2
Cuenca,-2.9001,-79.0059,2019-03-14,14.44,18.76,11.7,89.35,2.56,3.52,91.1
Cuenca,-2.9001,-79.0059,2019-03-15,14.39,19.16,10.56,88.02,0.46,3.58,95.7
Cuenca,-2.9001,-79.0059,2019-03-16,13.97,18.97,10.03,86.65,1.17,3.59,85.6
Cuenca,-2.9001,-79.0059,2019-03-17,14.27,19.09,10.09,82.74,1.27,3.5,90.5
Cuenca,-2.9001,-79.0059,2019-03-18,14.11,18.58,10.78,88.88,8.04,2.86,95.8
Cuenca,-2.9001,-79.0059,2019-03-19,14.62,19.37,11.3,83.8,5.74,2.62,89.8
Cuenca,-2.9001,-79.0059,2019-03-20,13.79,17.23,11.72,90.56,1.77,2.39,86.0
Cuenca,-2.9001,-79.0059,2019-03-21,13.29,17.2,10.84,87.11,9.51,1.64,63.7
Cuenca,-2.9001,-79.0059,2019-03-22,13.44,16.46,11.39,88.5,11.08,1.46,102.7
Cuenca,-2.9001,-79.0059,2019-03-23,13.35,16.32,11.08,91.66,7.31,2.39,93.6
Cuenca,-2.9001,-79.0059,2019-03-24,13.89,18.91,10.2,86.66,8.32,2.63,88.6
Cuenca,-2.9001,-79.0059,2019-03-25,14.52,19.13,11.31,88.74,0.41,2.4,99.4
Cuenca,-2.9001,-79.0059,2019-03-26,14.52,19.55,10.1,87.54,0.0,3.46,80.3
Cuenca,-2.9001,-79.0059,2019-03-27,13.51,17.43,10.5,87.86,0.49,3.46,85.5
Cuenca,-2.9001,-79.0059,2019-03-28,13.5,18.21,10.56,88.95,0.39,3.09,106.2
Cuenca,-2.9001,-79.0059,2019-03-29,13.81,18.69,9.9,89.32,4.17,3.66,115.7
Cuenca,-2.9001,-79.0059,2019-03-30,13.01,17.71,9.86,90.59,8.56,3.52,110.1
Cuenca,-2.9001,-79.0059,2019-03-31,13.23,18.11,10.17,88.7,1.03,2.73,96.1
Cuenca,-2.9001,-79.0059,2019-04-01,13.96,17.76,11.04,88.74,14.17,2.03,105.8
Cuenca,-2.9001,-79.0059,2019-04-02,14.76,19.17,12.5,88.19,11.96,1.79,109.0
Cuenca,-2.9001,-79.0059,2019-04-03,13.95,16.41,12.3,91.83,8.76,1.62,100.3
Cuenca,-2.9001,-79.0059,2019-04-04,15.16,19.47,12.53,87.62,1.96,1.24,178.0
Cuenca,-2.9001,-79.0059,2019-04-05,15.57,20.02,12.51,84.99,0.85,2.07,135.8
Cuenca,-2.9001,-79.0059,2019-04-06,14.7,18.23,12.26,89.04,4.03,2.39,92.6
Cuenca,-2.9001,-79.0059,2019-04-07,13.63,18.03,10.88,91.34,1.41,3.93,93.9
Cuenca,-2.9001,-79.0059,2019-04-08,13.33,17.73,10.71,90.51,2.29,4.03,95.8
Cuenca,-2.9001,-79.0059,2019-04-09,14.24,19.03,10.16,88.27,0.11,2.51,103.8
Cuenca,-2.9001,-79.0059,2019-04-10,15.39,20.13,11.78,86.71,0.0,1.94,130.8
Cuenca,-2.9001,-79.0059,2019-04-11,15.16,19.81,12.16,88.34,0.0,3.08,100.2
Cuenca,-2.9001,-79.0059,2019-04-12,14.23,18.37,11.16,89.47,1.98,3.33,89.2
Cuenca,-2.9001,-79.0059,2019-04-13,14.2,18.52,10.78,89.92,1.72,3.4,85.0
Cuenca,-2.9001,-79.0059,2019-04-14,14.39,18.59,10.84,87.93,0.01,2.86,89.1
Cuenca,-2.9001,-79.0059,2019-04-15,14.0,17.39,11.49,91.5,1.66,2.93,93.0
Cuenca,-2.9001,-79.0059,2019-04-16,13.56,18.26,9.9,84.44,0.05,3.02,82.3
Cuenca,-2.9001,-79.0059,2019-04-17,13.58,17.61,10.43,88.8,4.24,2.84,105.8
Cuenca,-2.9001,-79.0059,2019-04-18,13.18,17.22,10.11,89.73,5.92,2.27,114.9
Cuenca,-2.9001,-79.0059,2019-04-19,13.95,18.17,11.24,86.87,4.18,2.33,107.6
